,X,Y,Z
3270,527689.33,710329.46,10.899
3271,527693.44,710320.34,9.882000000000001
3272,527697.55,710311.23,8.091000000000001
3273,527701.65,710302.11,6.021000000000001
3274,527705.76,710292.99,2.232
3275,527709.87,710283.87,0.198
3276,527713.97,710274.76,0.54
3277,527636.84,710470.33,0.873
3278,527640.95,710461.22,3.483
3279,527645.06,710452.1,4.095
3280,527649.16,710442.98,5.184
3281,527653.27,710433.86,7.848000000000001
3282,527657.38,710424.75,8.946
3283,527661.48,710415.63,10.053
3284,527665.59,710406.51,11.142000000000001
3285,527669.7,710397.39,11.889000000000001
3286,527673.81,710388.28,12.537
3287,527677.91,710379.16,12.708
3288,527682.02,710370.04,13.194
3289,527686.13,710360.92,13.14
3290,527690.23,710351.8,12.798
3291,527694.34,710342.69,11.934
3292,527698.45,710333.57,11.169
3293,527702.56,710324.45,10.116
3294,527706.66,710315.33,8.928
3295,527710.77,710306.22,6.507000000000001
3296,527714.88,710297.1,3.672
3297,527718.98,710287.98,1.143
3298,527723.09,710278.86,0.333
3299,527650.07,710465.32,1.512
3300,527654.17,710456.21,4.3020000000000005
3301,527658.28,710447.09,5.301
3302,527662.39,710437.97,5.508
3303,527666.49,710428.85,8.622
3304,527670.6,710419.74,9.333
3305,527674.71,710410.62,9.954
3306,527678.82,710401.5,10.854000000000001
3307,527682.92,710392.38,10.827
3308,527687.03,710383.26,12.168
3309,527691.14,710374.15,12.978
3310,527695.24,710365.03,13.203
3311,527699.35,710355.91,12.762
3312,527703.46,710346.79,12.384
3313,527707.57,710337.68,11.115
3314,527711.67,710328.56,10.629000000000001
3315,527715.78,710319.44,9.351
3316,527719.89,710310.32,7.5329999999999995
3317,527724.0,710301.21,4.6530000000000005
3318,527728.1,710292.09,2.007
3319,527732.21,710282.97,0.14400000000000002
3320,527736.32,710273.85,0.5040000000000001
3321,527659.18,710469.43,1.062
3322,527663.29,710460.31,4.401
3323,527667.4,710451.2,6.579
3324,527671.5,710442.08,7.308
3325,527675.61,710432.96,6.093
3326,527679.72,710423.84,8.622
3327,527683.83,710414.72,8.145000000000001
3328,527687.93,710405.61,9.414000000000001
3329,527692.04,710396.49,9.981
3330,527696.15,710387.37,11.223
3331,527700.26,710378.25,12.546
3332,527704.36,710369.14,12.816
3333,527708.47,710360.02,12.825000000000001
3334,527712.58,710350.9,12.357000000000001
3335,527716.68,710341.78,11.97
3336,527720.79,710332.67,10.494
3337,527724.9,710323.55,9.9
3338,527729.01,710314.43,9.171
3339,527733.11,710305.31,6.516
3340,527737.22,710296.2,3.519
3341,527741.33,710287.08,0.5760000000000001
3342,527745.43,710277.96,0.29700000000000004
3343,527668.3,710473.54,0.765
3344,527672.41,710464.42,3.834
3345,527676.52,710455.3,6.9030000000000005
3346,527680.62,710446.18,8.883
3347,527684.73,710437.07,8.856
3348,527688.84,710427.95,6.633
3349,527692.94,710418.83,7.011
3350,527697.05,710409.71,7.128
3351,527701.16,710400.6,10.134
3352,527705.27,710391.48,10.503
3353,527709.37,710382.36,12.123000000000001
3354,527713.48,710373.24,12.582
3355,527717.59,710364.13,12.6
3356,527721.69,710355.01,12.456
3357,527725.8,710345.89,11.988000000000001
3358,527729.91,710336.77,11.223
3359,527734.02,710327.66,9.972
3360,527738.12,710318.54,9.441
3361,527742.23,710309.42,8.487
3362,527746.34,710300.3,5.481
3363,527750.44,710291.19,2.898
3364,527754.55,710282.07,0.189
3365,527677.42,710477.64,1.575
3366,527681.53,710468.53,4.428
3367,527685.63,710459.41,7.047000000000001
3368,527689.74,710450.29,9.783
3369,527693.85,710441.17,8.532
3370,527697.95,710432.06,6.894
3371,527702.06,710422.94,6.399
3372,527706.17,710413.82,6.9750000000000005
3373,527710.28,710404.7,8.226
3374,527714.38,710395.59,10.701
3375,527718.49,710386.47,11.664000000000001
3376,527722.6,710377.35,12.366
3377,527726.7,710368.23,12.366
3378,527730.81,710359.12,12.6
3379,527734.92,710350.0,11.871
3380,527739.03,710340.88,11.16
3381,527743.13,710331.76,10.449
3382,527747.24,710322.65,9.711
3383,527751.35,710313.53,9.576
3384,527755.46,710304.41,8.199
3385,527759.56,710295.29,4.905
3386,527763.67,710286.17,0.675
3387,527767.78,710277.06,0.27
3388,527686.54,710481.75,1.8900000000000001
3389,527690.64,710472.63,7.803
3390,527694.75,710463.52,9.107999999999999
3391,527698.86,710454.4,9.18
3392,527702.96,710445.28,7.983
3393,527707.07,710436.16,6.327
3394,527711.18,710427.05,6.3
3395,527715.29,710417.93,6.498
3396,527719.39,710408.81,6.930000000000001
3397,527723.5,710399.69,10.503
3398,527727.61,710390.58,11.34
3399,527731.72,710381.46,11.754000000000001
3400,527735.82,710372.34,12.402
3401,527739.93,710363.22,12.438
3402,527744.04,710354.11,11.961
3403,527748.14,710344.99,11.223
3404,527752.25,710335.87,10.323
3405,527756.36,710326.75,10.026000000000002
3406,527760.47,710317.63,9.117
3407,527764.57,710308.52,8.559
3408,527768.68,710299.4,6.264
3409,527772.79,710290.28,3.321
3410,527776.89,710281.16,0.18000000000000002
3411,527695.65,710485.86,2.07
3412,527699.76,710476.74,6.939
3413,527703.87,710467.62,8.352
3414,527707.98,710458.51,9.009
3415,527712.08,710449.39,8.343
3416,527716.19,710440.27,6.723
3417,527720.3,710431.15,6.165
3418,527724.4,710422.04,6.399
3419,527728.51,710412.92,6.633
3420,527732.62,710403.8,7.308
3421,527736.73,710394.68,10.998000000000001
3422,527740.83,710385.57,11.115
3423,527744.94,710376.45,11.673
3424,527749.05,710367.33,11.754000000000001
3425,527753.15,710358.21,11.898000000000001
3426,527757.26,710349.09,11.376000000000001
3427,527761.37,710339.98,10.746
3428,527765.48,710330.86,10.017000000000001
3429,527769.58,710321.74,9.612
3430,527773.69,710312.62,8.613000000000001
3431,527777.8,710303.51,7.353
3432,527781.9,710294.39,4.4190000000000005
3433,527786.01,710285.27,1.881
3434,527790.12,710276.15,0.198
3435,527704.77,710489.97,2.538
3436,527708.88,710480.85,5.796
3437,527712.99,710471.73,7.317000000000001
3438,527717.09,710462.61,8.982000000000001
3439,527721.2,710453.5,8.19
3440,527725.31,710444.38,7.092
3441,527729.41,710435.26,6.03
3442,527733.52,710426.14,5.859
3443,527737.63,710417.03,6.588
3444,527741.74,710407.91,7.218
3445,527745.84,710398.79,8.883
3446,527749.95,710389.67,10.584
3447,527754.06,710380.55,10.998000000000001
3448,527758.16,710371.44,11.448
3449,527762.27,710362.32,11.178
3450,527766.38,710353.2,11.645999999999999
3451,527770.49,710344.08,10.935
3452,527774.59,710334.97,10.44
3453,527778.7,710325.85,9.72
3454,527782.81,710316.73,9.135
3455,527786.92,710307.61,7.668
3456,527791.02,710298.5,5.697
3457,527795.13,710289.38,2.988
3458,527799.24,710280.26,0.27
3459,527713.89,710494.07,2.79
3460,527718.0,710484.96,5.049
3461,527722.1,710475.84,6.525
3462,527726.21,710466.72,7.704000000000001
3463,527730.32,710457.6,7.704000000000001
3464,527734.42,710448.49,6.813000000000001
3465,527738.53,710439.37,5.706
3466,527742.64,710430.25,5.67
3467,527746.75,710421.13,6.327
3468,527750.85,710412.01,7.226999999999999
3469,527754.96,710402.9,8.028
3470,527759.07,710393.78,9.485999999999999
3471,527763.18,710384.66,10.323
3472,527767.28,710375.54,11.034
3473,527771.39,710366.43,11.079
3474,527775.5,710357.31,11.223
3475,527779.6,710348.19,11.79
3476,527783.71,710339.07,10.8
3477,527787.82,710329.96,10.035
3478,527791.93,710320.84,9.387
3479,527796.03,710311.72,8.442
3480,527800.14,710302.6,6.606
3481,527804.25,710293.49,4.356
3482,527808.35,710284.37,2.124
3483,527812.46,710275.25,0.171
3484,527723.01,710498.18,2.952
3485,527727.11,710489.06,4.887
3486,527731.22,710479.95,5.877000000000001
3487,527735.33,710470.83,6.795
3488,527739.44,710461.71,7.425
3489,527743.54,710452.59,6.471
3490,527747.65,710443.47,5.796
3491,527751.76,710434.36,5.796
3492,527755.86,710425.24,6.147
3493,527759.97,710416.12,7.011
3494,527764.08,710407.0,8.037
3495,527768.19,710397.89,8.973
3496,527772.29,710388.77,9.918
3497,527776.4,710379.65,10.656
3498,527780.51,710370.53,11.151000000000002
3499,527784.61,710361.42,11.268
3500,527788.72,710352.3,11.421
3501,527792.83,710343.18,11.853
3502,527796.94,710334.06,10.809
3503,527801.04,710324.95,9.675
3504,527805.15,710315.83,9.135
3505,527809.26,710306.71,7.524
3506,527813.36,710297.59,5.706
3507,527817.47,710288.48,3.9509999999999996
3508,527821.58,710279.36,1.746
3509,527825.69,710270.24,0.27
3510,527736.23,710493.17,4.275
3511,527740.34,710484.05,5.22
3512,527744.45,710474.94,6.138000000000001
3513,527748.55,710465.82,7.056
3514,527752.66,710456.7,6.6690000000000005
3515,527756.77,710447.58,6.093
3516,527760.87,710438.46,5.895
3517,527764.98,710429.35,5.958
3518,527769.09,710420.23,6.732
3519,527773.2,710411.11,7.668
3520,527777.3,710401.99,8.73
3521,527781.41,710392.88,9.54
3522,527785.52,710383.76,10.242
3523,527789.62,710374.64,10.899
3524,527793.73,710365.52,11.34
3525,527797.84,710356.41,11.43
3526,527801.95,710347.29,11.592
3527,527806.05,710338.17,11.601
3528,527810.16,710329.05,10.026000000000002
3529,527814.27,710319.94,9.495000000000001
3530,527818.38,710310.82,8.784
3531,527822.48,710301.7,6.966
3532,527826.59,710292.58,5.157000000000001
3533,527830.7,710283.46,3.24
3534,527834.8,710274.35,0.162
3535,527749.46,710488.16,4.716
3536,527753.56,710479.04,5.7509999999999994
3537,527757.67,710469.92,6.7860000000000005
3538,527761.78,710460.81,6.9030000000000005
3539,527765.88,710451.69,6.39
3540,527769.99,710442.57,6.192
3541,527774.1,710433.45,5.958
3542,527778.21,710424.34,6.6690000000000005
3543,527782.31,710415.22,7.614000000000001
3544,527786.42,710406.1,8.631
3545,527790.53,710396.98,9.315
3546,527794.64,710387.87,9.981
3547,527798.74,710378.75,10.53
3548,527802.85,710369.63,11.295000000000002
3549,527806.96,710360.51,11.475
3550,527811.06,710351.4,11.295000000000002
3551,527815.17,710342.28,11.223
3552,527819.28,710333.16,11.151000000000002
3553,527823.39,710324.04,9.891
3554,527827.49,710314.93,9.225
3555,527831.6,710305.81,8.226
3556,527835.71,710296.69,6.417
3557,527839.81,710287.57,5.139
3558,527843.92,710278.45,2.052
3559,527848.03,710269.34,0.261
3560,527758.57,710492.27,4.158
3561,527762.68,710483.15,5.805000000000001
3562,527766.79,710474.03,6.6240000000000006
3563,527770.9,710464.91,6.930000000000001
3564,527775.0,710455.8,6.444
3565,527779.11,710446.68,6.399
3566,527783.22,710437.56,6.8580000000000005
3567,527787.32,710428.44,7.3709999999999996
3568,527791.43,710419.33,7.911
3569,527795.54,710410.21,8.523000000000001
3570,527799.65,710401.09,9.045000000000002
3571,527803.75,710391.97,9.729000000000001
3572,527807.86,710382.86,10.232999999999999
3573,527811.97,710373.74,10.665
3574,527816.07,710364.62,11.196
3575,527820.18,710355.5,11.079
3576,527824.29,710346.39,10.926
3577,527828.4,710337.27,10.791
3578,527832.5,710328.15,10.773000000000001
3579,527836.61,710319.03,9.72
3580,527840.72,710309.91,9.018
3581,527844.82,710300.8,7.8660000000000005
3582,527848.93,710291.68,6.534
3583,527853.04,710282.56,3.546
3584,527857.15,710273.44,0.684
3585,527861.25,710264.33,0.35100000000000003
3586,527771.8,710487.26,4.122
3587,527775.91,710478.14,5.184
3588,527780.01,710469.02,5.355
3589,527784.12,710459.9,6.714
3590,527788.23,710450.79,7.281
3591,527792.33,710441.67,7.776000000000001
3592,527796.44,710432.55,8.145000000000001
3593,527800.55,710423.43,8.622
3594,527804.66,710414.32,8.694
3595,527808.76,710405.2,9.009
3596,527812.87,710396.08,9.639000000000001
3597,527816.98,710386.96,10.125
3598,527821.08,710377.85,10.395000000000001
3599,527825.19,710368.73,10.665
3600,527829.3,710359.61,10.746
3601,527833.41,710350.49,10.620000000000001
3602,527837.51,710341.37,10.602
3603,527841.62,710332.26,10.458
3604,527845.73,710323.14,10.359
3605,527849.84,710314.02,9.288
3606,527853.94,710304.9,8.199
3607,527858.05,710295.79,7.092
3608,527862.16,710286.67,4.77
3609,527866.26,710277.55,2.052
3610,527870.37,710268.43,0.25200000000000006
3611,527785.02,710482.25,4.5
3612,527789.13,710473.13,5.13
3613,527793.24,710464.01,6.264
3614,527797.35,710454.89,7.460999999999999
3615,527801.45,710445.78,8.433
3616,527805.56,710436.66,9.171
3617,527809.67,710427.54,9.216000000000001
3618,527813.77,710418.42,9.018
3619,527817.88,710409.31,9.243
3620,527821.99,710400.19,9.702
3621,527826.1,710391.07,10.107000000000001
3622,527830.2,710381.95,10.161
3623,527834.31,710372.83,10.314000000000002
3624,527838.42,710363.72,10.467
3625,527842.52,710354.6,10.305
3626,527846.63,710345.48,10.242
3627,527850.74,710336.36,10.332
3628,527854.85,710327.25,10.485000000000001
3629,527858.95,710318.13,9.495000000000001
3630,527863.06,710309.01,8.757000000000001
3631,527867.17,710299.89,7.434
3632,527871.27,710290.78,5.715
3633,527875.38,710281.66,1.818
3634,527879.49,710272.54,0.5760000000000001
3635,527883.6,710263.42,0.324
3636,527798.25,710477.24,4.851
3637,527802.36,710468.12,5.814
3638,527806.46,710459.0,7.011
3639,527810.57,710449.88,8.181000000000001
3640,527814.68,710440.77,9.378
3641,527818.78,710431.65,9.369
3642,527822.89,710422.53,9.450000000000001
3643,527827.0,710413.41,9.441
3644,527831.11,710404.29,9.765
3645,527835.21,710395.18,10.224
3646,527839.32,710386.06,10.269
3647,527843.43,710376.94,10.188
3648,527847.53,710367.82,10.125
3649,527851.64,710358.71,10.35
3650,527855.75,710349.59,10.179
3651,527859.86,710340.47,10.232999999999999
3652,527863.96,710331.35,10.242
3653,527868.07,710322.24,9.918
3654,527872.18,710313.12,9.036
3655,527876.28,710304.0,7.470000000000001
3656,527880.39,710294.88,6.543
3657,527884.5,710285.77,4.3020000000000005
3658,527888.61,710276.65,1.116
3659,527892.71,710267.53,0.234
3660,527811.47,710472.23,4.941000000000001
3661,527815.58,710463.11,6.5520000000000005
3662,527819.69,710453.99,7.911
3663,527823.79,710444.87,8.64
3664,527827.9,710435.75,9.468
3665,527832.01,710426.64,9.567
3666,527836.12,710417.52,9.621
3667,527840.22,710408.4,9.837
3668,527844.33,710399.28,10.35
3669,527848.44,710390.17,10.323
3670,527852.54,710381.05,10.305
3671,527856.65,710371.93,10.512
3672,527860.76,710362.81,10.376999999999999
3673,527864.87,710353.7,10.26
3674,527868.97,710344.58,10.269
3675,527873.08,710335.46,10.197000000000001
3676,527877.19,710326.34,10.179
3677,527881.3,710317.23,9.342
3678,527885.4,710308.11,8.613000000000001
3679,527889.51,710298.99,7.479000000000001
3680,527893.62,710289.87,6.273
3681,527897.72,710280.76,4.086
3682,527901.83,710271.64,0.909
3683,527905.94,710262.52,0.28800000000000003
3684,527820.59,710476.33,4.329
3685,527824.7,710467.21,5.517
3686,527828.81,710458.1,6.768
3687,527832.91,710448.98,7.884
3688,527837.02,710439.86,8.829
3689,527841.13,710430.74,9.395999999999999
3690,527845.23,710421.63,9.81
3691,527849.34,710412.51,10.062
3692,527853.45,710403.39,10.251000000000001
3693,527857.56,710394.27,10.476
3694,527861.66,710385.16,10.692
3695,527865.77,710376.04,10.71
3696,527869.88,710366.92,10.638
3697,527873.98,710357.8,10.413
3698,527878.09,710348.69,10.35
3699,527882.2,710339.57,10.098
3700,527886.31,710330.45,10.017000000000001
3701,527890.41,710321.33,9.792000000000002
3702,527894.52,710312.22,9.387
3703,527898.63,710303.1,8.469000000000001
3704,527902.73,710293.98,7.587
3705,527906.84,710284.86,6.426
3706,527910.95,710275.74,2.331
3707,527915.06,710266.63,0.387
3708,527919.16,710257.51,0.342
3709,527833.82,710471.32,4.329
3710,527837.92,710462.2,5.22
3711,527842.03,710453.09,6.921
3712,527846.14,710443.97,7.938000000000001
3713,527850.24,710434.85,8.973
3714,527854.35,710425.73,9.657
3715,527858.46,710416.62,9.855
3716,527862.57,710407.5,10.053
3717,527866.67,710398.38,10.44
3718,527870.78,710389.26,10.71
3719,527874.89,710380.15,10.944
3720,527878.99,710371.03,11.07
3721,527883.1,710361.91,10.692
3722,527887.21,710352.79,10.638
3723,527891.32,710343.68,10.629000000000001
3724,527895.42,710334.56,10.620000000000001
3725,527899.53,710325.44,10.395000000000001
3726,527903.64,710316.32,9.999
3727,527907.74,710307.2,9.495000000000001
3728,527911.85,710298.09,8.217
3729,527915.96,710288.97,6.138000000000001
3730,527920.07,710279.85,3.753
3731,527924.17,710270.73,0.846
3732,527928.28,710261.62,0.29700000000000004
3733,527932.39,710252.5,0.396
3734,527842.93,710475.43,3.2760000000000002
3735,527847.04,710466.31,4.338
3736,527851.15,710457.19,4.77
3737,527855.25,710448.08,7.038
3738,527859.36,710438.96,8.46
3739,527863.47,710429.84,9.18
3740,527867.58,710420.72,9.792000000000002
3741,527871.68,710411.61,10.08
3742,527875.79,710402.49,10.314000000000002
3743,527879.9,710393.37,10.791
3744,527884.01,710384.25,11.034
3745,527888.11,710375.14,11.421
3746,527892.22,710366.02,11.115
3747,527896.33,710356.9,10.881
3748,527900.43,710347.78,11.007000000000001
3749,527904.54,710338.66,11.232000000000001
3750,527908.65,710329.55,10.773000000000001
3751,527912.76,710320.43,10.314000000000002
3752,527916.86,710311.31,9.738000000000001
3753,527920.97,710302.19,8.775
3754,527925.08,710293.08,6.912
3755,527929.18,710283.96,3.762
3756,527933.29,710274.84,1.836
3757,527937.4,710265.72,0.549
3758,527941.51,710256.61,0.315
3759,527852.05,710479.54,2.124
3760,527856.16,710470.42,3.258
3761,527860.27,710461.3,4.716
3762,527864.37,710452.18,6.354
3763,527868.48,710443.07,7.74
3764,527872.59,710433.95,8.82
3765,527876.69,710424.83,9.468
3766,527880.8,710415.71,9.729000000000001
3767,527884.91,710406.6,10.161
3768,527889.02,710397.48,10.584
3769,527893.12,710388.36,10.953
3770,527897.23,710379.24,11.25
3771,527901.34,710370.12,11.178
3772,527905.44,710361.01,11.259
3773,527909.55,710351.89,11.475
3774,527913.66,710342.77,11.412
3775,527917.77,710333.65,11.268
3776,527921.87,710324.54,10.629000000000001
3777,527925.98,710315.42,10.08
3778,527930.09,710306.3,9.18
3779,527934.19,710297.18,7.668
3780,527938.3,710288.07,5.13
3781,527942.41,710278.95,2.106
3782,527946.52,710269.83,0.9630000000000001
3783,527950.62,710260.71,0.459
3784,527954.73,710251.6,0.369
3785,527865.28,710474.53,2.628
3786,527869.38,710465.41,4.176
3787,527873.49,710456.29,5.418
3788,527877.6,710447.17,7.2
3789,527881.7,710438.06,8.442
3790,527885.81,710428.94,9.135
3791,527889.92,710419.82,9.684
3792,527894.03,710410.7,10.062
3793,527898.13,710401.59,10.206
3794,527902.24,710392.47,10.638
3795,527906.35,710383.35,10.737
3796,527910.45,710374.23,10.953
3797,527914.56,710365.11,11.052
3798,527918.67,710356.0,11.511
3799,527922.78,710346.88,11.538
3800,527926.88,710337.76,11.403
3801,527930.99,710328.64,10.989
3802,527935.1,710319.53,10.404
3803,527939.2,710310.41,9.702
3804,527943.31,710301.29,8.577
3805,527947.42,710292.17,6.579
3806,527951.53,710283.06,4.248
3807,527955.63,710273.94,2.061
3808,527959.74,710264.82,0.684
3809,527963.85,710255.7,0.378
3810,527967.96,710246.59,0.423
3811,527874.39,710478.63,1.854
3812,527878.5,710469.52,3.645
3813,527882.61,710460.4,5.355
3814,527886.71,710451.28,6.732
3815,527890.82,710442.16,7.920000000000001
3816,527894.93,710433.05,8.694
3817,527899.04,710423.93,9.234
3818,527903.14,710414.81,9.432
3819,527907.25,710405.69,9.729000000000001
3820,527911.36,710396.57,10.08
3821,527915.47,710387.46,10.332
3822,527919.57,710378.34,10.719000000000001
3823,527923.68,710369.22,11.052
3824,527927.79,710360.1,11.349
3825,527931.89,710350.99,11.628
3826,527936.0,710341.87,11.565
3827,527940.11,710332.75,11.448
3828,527944.22,710323.63,10.719000000000001
3829,527948.32,710314.52,10.224
3830,527952.43,710305.4,9.225
3831,527956.54,710296.28,8.073
3832,527960.64,710287.16,5.8229999999999995
3833,527964.75,710278.05,3.636
3834,527968.86,710268.93,1.1880000000000002
3835,527972.97,710259.81,0.6120000000000001
3836,527977.07,710250.69,0.28800000000000003
3837,527981.18,710241.58,0.47700000000000004
3838,527887.62,710473.62,3.24
3839,527891.73,710464.51,4.8149999999999995
3840,527895.83,710455.39,6.192
3841,527899.94,710446.27,7.218
3842,527904.05,710437.15,7.956
3843,527908.15,710428.03,8.55
3844,527912.26,710418.92,8.982000000000001
3845,527916.37,710409.8,9.297
3846,527920.48,710400.68,9.693
3847,527924.58,710391.56,10.188
3848,527928.69,710382.45,10.494
3849,527932.8,710373.33,10.953
3850,527936.9,710364.21,11.286
3851,527941.01,710355.09,11.511
3852,527945.12,710345.98,11.664000000000001
3853,527949.23,710336.86,11.448
3854,527953.33,710327.74,11.232000000000001
3855,527957.44,710318.62,10.520999999999999
3856,527961.55,710309.51,9.909
3857,527965.65,710300.39,8.991
3858,527969.76,710291.27,7.524
3859,527973.87,710282.15,5.211
3860,527977.98,710273.04,2.529
3861,527982.08,710263.92,1.089
3862,527986.19,710254.8,0.5760000000000001
3863,527990.3,710245.68,0.387
3864,527892.63,710486.85,2.25
3865,527896.74,710477.73,2.9610000000000003
3866,527900.84,710468.61,4.401
3867,527904.95,710459.49,5.517
3868,527909.06,710450.38,6.534
3869,527913.16,710441.26,7.155
3870,527917.27,710432.14,7.749
3871,527921.38,710423.02,8.415
3872,527925.49,710413.91,9.036
3873,527929.59,710404.79,9.450000000000001
3874,527933.7,710395.67,9.828
3875,527937.81,710386.55,10.224
3876,527941.91,710377.44,10.719000000000001
3877,527946.02,710368.32,11.259
3878,527950.13,710359.2,11.601
3879,527954.24,710350.08,11.727
3880,527958.34,710340.97,11.610000000000001
3881,527962.45,710331.85,11.439000000000002
3882,527966.56,710322.73,10.854000000000001
3883,527970.66,710313.61,10.359
3884,527974.77,710304.5,9.576
3885,527978.88,710295.38,8.622
3886,527982.99,710286.26,6.84
3887,527987.09,710277.14,5.535
3888,527991.2,710268.02,2.475
3889,527995.31,710258.91,1.215
3890,527999.42,710249.79,0.5040000000000001
3891,528003.52,710240.67,0.441
3892,527901.75,710490.95,1.971
3893,527905.85,710481.84,2.3489999999999998
3894,527909.96,710472.72,3.555
3895,527914.07,710463.6,4.95
3896,527918.17,710454.48,6.048
3897,527922.28,710445.37,6.633
3898,527926.39,710436.25,7.245000000000001
3899,527930.5,710427.13,8.091000000000001
3900,527934.6,710418.01,8.766
3901,527938.71,710408.9,9.261
3902,527942.82,710399.78,9.738000000000001
3903,527946.93,710390.66,9.999
3904,527951.03,710381.54,10.404
3905,527955.14,710372.43,10.899
3906,527959.25,710363.31,11.357999999999999
3907,527963.35,710354.19,11.574
3908,527967.46,710345.07,11.529
3909,527971.57,710335.96,11.367
3910,527975.68,710326.84,11.349
3911,527979.78,710317.72,10.647
3912,527983.89,710308.6,10.170000000000002
3913,527988.0,710299.48,9.225
3914,527992.1,710290.37,7.893
3915,527996.21,710281.25,5.967
3916,528000.32,710272.13,4.986
3917,528004.43,710263.01,2.4480000000000004
3918,528008.53,710253.9,1.026
3919,528012.64,710244.78,0.378
3920,528016.75,710235.66,0.459
3921,527902.65,710513.3,2.2230000000000003
3922,527906.76,710504.18,1.692
3923,527910.86,710495.06,1.773
3924,527914.97,710485.94,1.9800000000000002
3925,527919.08,710476.83,2.682
3926,527923.19,710467.71,4.113
3927,527927.29,710458.59,5.472
3928,527931.4,710449.47,6.381
3929,527935.51,710440.36,6.984
3930,527939.61,710431.24,7.623000000000001
3931,527943.72,710422.12,8.415
3932,527947.83,710413.0,8.883
3933,527951.94,710403.89,9.485999999999999
3934,527956.04,710394.77,9.9
3935,527960.15,710385.65,10.170000000000002
3936,527964.26,710376.53,10.728
3937,527968.36,710367.42,11.097
3938,527972.47,710358.3,11.376000000000001
3939,527976.58,710349.18,11.403
3940,527980.69,710340.06,11.538
3941,527984.79,710330.94,11.214
3942,527988.9,710321.83,10.944
3943,527993.01,710312.71,10.305
3944,527997.11,710303.59,9.395999999999999
3945,528001.22,710294.47,8.289000000000001
3946,528005.33,710285.36,6.894
3947,528009.44,710276.24,5.211
3948,528013.54,710267.12,4.095
3949,528017.65,710258.0,2.331
3950,528021.76,710248.89,2.061
3951,528025.86,710239.77,1.4580000000000002
3952,528029.97,710230.65,0.459
3953,527903.55,710535.64,2.979
3954,527907.66,710526.52,2.457
3955,527911.77,710517.4,2.097
3956,527915.87,710508.29,2.124
3957,527919.98,710499.17,1.6560000000000001
3958,527924.09,710490.05,1.521
3959,527928.2,710480.93,2.133
3960,527932.3,710471.82,3.411
3961,527936.41,710462.7,4.932
3962,527940.52,710453.58,5.985
3963,527944.62,710444.46,6.777
3964,527948.73,710435.35,7.353
3965,527952.84,710426.23,8.001000000000001
3966,527956.95,710417.11,8.667000000000002
3967,527961.05,710407.99,9.144
3968,527965.16,710398.88,9.585
3969,527969.27,710389.76,9.828
3970,527973.37,710380.64,10.278
3971,527977.48,710371.52,10.836
3972,527981.59,710362.4,11.259
3973,527985.7,710353.29,11.349
3974,527989.8,710344.17,11.304
3975,527993.91,710335.05,11.295000000000002
3976,527998.02,710325.93,11.079
3977,528002.13,710316.82,10.431000000000001
3978,528006.23,710307.7,9.315
3979,528010.34,710298.58,8.496
3980,528014.45,710289.46,7.425
3981,528018.55,710280.35,5.913
3982,528022.66,710271.23,5.121
3983,528026.77,710262.11,4.617
3984,528030.88,710252.99,3.5370000000000004
3985,528034.98,710243.88,2.4480000000000004
3986,528039.09,710234.76,1.1520000000000001
3987,528043.2,710225.64,0.468
3988,527904.46,710557.98,3.267
3989,527908.56,710548.86,3.384
3990,527912.67,710539.75,2.862
3991,527916.78,710530.63,2.52
3992,527920.88,710521.51,2.025
3993,527924.99,710512.39,1.764
3994,527929.1,710503.28,1.314
3995,527933.21,710494.16,1.665
3996,527937.31,710485.04,2.25
3997,527941.42,710475.92,3.3120000000000003
3998,527945.53,710466.81,4.455
3999,527949.63,710457.69,5.607
4000,527953.74,710448.57,6.408
4001,527957.85,710439.45,7.11
4002,527961.96,710430.34,7.641
4003,527966.06,710421.22,8.181000000000001
4004,527970.17,710412.1,8.604000000000001
4005,527974.28,710402.98,9.045000000000002
4006,527978.39,710393.86,9.594000000000001
4007,527982.49,710384.75,9.9
4008,527986.6,710375.63,10.413
4009,527990.71,710366.51,11.034
4010,527994.81,710357.39,11.214
4011,527998.92,710348.28,11.223
4012,528003.03,710339.16,11.133
4013,528007.14,710330.04,11.061
4014,528011.24,710320.92,10.665
4015,528015.35,710311.81,9.495000000000001
4016,528019.46,710302.69,8.496
4017,528023.56,710293.57,7.659
4018,528027.67,710284.45,7.083
4019,528031.78,710275.34,6.057
4020,528035.89,710266.22,5.922000000000001
4021,528039.99,710257.1,5.22
4022,528044.1,710247.98,4.14
4023,528048.21,710238.87,2.196
4024,528052.31,710229.75,0.747
4025,528056.42,710220.63,0.47700000000000004
4026,527905.36,710580.32,2.8890000000000002
4027,527909.47,710571.21,2.9160000000000004
4028,527913.57,710562.09,3.24
4029,527917.68,710552.97,3.321
4030,527921.79,710543.85,2.9610000000000003
4031,527925.89,710534.74,2.4480000000000004
4032,527930.0,710525.62,1.953
4033,527934.11,710516.5,1.566
4034,527938.22,710507.38,1.9440000000000002
4035,527942.32,710498.27,2.529
4036,527946.43,710489.15,2.8440000000000003
4037,527950.54,710480.03,3.384
4038,527954.65,710470.91,4.239
4039,527958.75,710461.8,5.319
4040,527962.86,710452.68,6.093
4041,527966.97,710443.56,6.795
4042,527971.07,710434.44,7.29
4043,527975.18,710425.32,7.785
4044,527979.29,710416.21,8.001000000000001
